# mod_name_map.tsv – generated by build_item_names.py
# generated: 2026-03-31T16:43:16Z
# columns: mod_id	name	gen_type(1=Prefix,2=Suffix,3=Unique)	tier_word
HeistContractMonsterDamage4_	Savage	1	
HeistContractMonsterDamage5	Savage	1	
HeistContractMonsterFireDamage1	Burning	1	
HeistContractMonsterFireDamage2	Burning	1	
HeistContractMonsterFireDamage3	Burning	1	
HeistContractMonsterFireDamage4_	Burning	1	
HeistContractMonsterFireDamage5	Burning	1	
HeistContractMonsterColdDamage1_	Freezing	1	
HeistContractMonsterColdDamage2	Freezing	1	
HeistContractMonsterColdDamage3	Freezing	1	
HeistContractMonsterColdDamage4	Freezing	1	
HeistContractMonsterColdDamage5	Freezing	1	
HeistContractMonsterLightningDamage1	Shocking	1	
HeistContractMonsterLightningDamage2_	Shocking	1	
HeistContractMonsterLightningDamage3	Shocking	1	
HeistContractMonsterLightningDamage4	Shocking	1	
HeistContractMonsterLightningDamage5_	Shocking	1	
HeistContractMonsterChaosDamage1	Profane	1	
HeistContractMonsterChaosDamage2	Profane	1	
HeistContractMonsterFast1	Fleet	1	
HeistContractMonsterFast2___	Fleet	1	
HeistContractMonsterFast3_	Fleet	1	
HeistContractMonsterFast4_	Fleet	1	
HeistContractMonsterFast5	Fleet	1	
HeistContractMonsterPhysicalReflection1_	Punishing	1	
HeistContractMonsterPhysicalReflection2_	Punishing	1	
HeistContractMonsterPhysicalReflection3	Punishing	1	
HeistContractMonsterElementalReflection1	Mirrored	1	
HeistContractMonsterElementalReflection2	Mirrored	1	
HeistContractMonsterElementalReflection3	Mirrored	1	
HeistContractMonstersCurseEffectOnSelfFinal1	Hexwarded	1	
HeistContractMonstersCurseEffectOnSelfFinal2	Hexwarded	1	
HeistContractMonstersCurseEffectOnSelfFinal3	Hexwarded	1	
HeistContractMonstersCurseEffectOnSelfFinal4	Hexwarded	1	
HeistContractMonstersChanceToInflictStatusAilments1_	Empowered	1	
HeistContractMonstersChanceToInflictStatusAilments2	Empowered	1	
HeistContractMonstersAllResistances1	Resistant	1	
HeistContractMonstersAllResistances2	Resistant	1	
HeistContractMonstersAllResistances3_	Resistant	1	
HeistContractMonstersAllResistances4	Resistant	1	
HeistContractMonstersAvoidPoisonBleedBlind1_	Impervious	1	
HeistContractMonstersAvoidPoisonBleedBlind2	Impervious	1	
HeistContractMonstersAvoidPoisonBleedBlind3___	Impervious	1	
HeistContractMonstersImpaleOnHit1	Impaling	1	
HeistContractMonstersImpaleOnHit2	Impaling	1	
HeistContractMonstersImpaleOnHit3	Impaling	1	
HeistContractMonstersImpaleOnHit4	Impaling	1	
HeistContractMonstersChanceToSuppressSpells1___	Oppressive	1	
HeistContractMonstersChanceToSuppressSpells2	Oppressive	1	
HeistContractMonstersChanceToSuppressSpells3_	Oppressive	1	
HeistContractMonstersChanceToSuppressSpells4	Oppressive	1	
HeistContractMonstersMaximumLifeAddedEnergyShield1____	Buffered	1	
HeistContractMonstersMaximumLifeAddedEnergyShield2	Buffered	1	
HeistContractMonstersMaximumLifeAddedEnergyShield3	Buffered	1	
HeistContractMonstersMaximumLifeAddedEnergyShield4_	Buffered	1	
HeistContractMonstersMaximumLifeAddedEnergyShield5__	Buffered	1	
HeistContractMonsterPatrolAdditionalElite1	Elite	1	
HeistContractMonsterPatrolAdditionalElite2	Elite	1	
HeistContractMonsterPatrolAdditionalElite3	Elite	1	
HeistContractMonsterPatrolAdditionalElite4	Elite	1	
HeistContractMonsterPatrolAdditionalElite5	Elite	1	
HeistContractMonsterPatrolDamage1	Secure	1	
HeistContractMonsterPatrolDamage2_	Secure	1	
HeistContractMonsterPatrolDamage3	Secure	1	
HeistContractMonsterPatrolDamage4	Secure	1	
HeistContractMonsterPatrolDamage5	Secure	1	
HeistContractMonsterPatrolDamageReduction1	Dutiful	1	
HeistContractMonsterPatrolDamageReduction2_	Dutiful	1	
HeistContractMonsterPatrolDamageReduction3	Dutiful	1	
HeistContractMonsterPatrolDamageReduction4	Dutiful	1	
HeistContractMonsterPatrolDamageReduction5_	Dutiful	1	
HeistContractMonsterSideAreaDamage1	Tempting	1	
HeistContractMonsterSideAreaDamage2	Tempting	1	
HeistContractMonsterSideAreaDamage3	Tempting	1	
HeistContractMonsterSideAreaDamage4	Tempting	1	
HeistContractMonsterSideAreaDamage5	Tempting	1	
HeistContractMonsterSideAreaDamageReduction1	Inimicable	1	
HeistContractMonsterSideAreaDamageReduction2	Inimicable	1	
HeistContractMonsterSideAreaDamageReduction3	Inimicable	1	
HeistContractMonsterSideAreaDamageReduction4_	Inimicable	1	
HeistContractMonsterSideAreaDamageReduction5____	Inimicable	1	
HeistContractMonsterGuardingDamage1	Indifferent	1	
HeistContractMonsterGuardingDamage2	Indifferent	1	
HeistContractMonsterGuardingDamage3	Indifferent	1	
HeistContractMonsterGuardingDamage4	Indifferent	1	
HeistContractMonsterGuardingDamage5	Indifferent	1	
HeistContractMonsterGuardingDamageReduction1	Stoic	1	
HeistContractMonsterGuardingDamageReduction2___	Stoic	1	
HeistContractMonsterGuardingDamageReduction3	Stoic	1	
HeistContractMonsterGuardingDamageReduction4	Stoic	1	
HeistContractMonsterGuardingDamageReduction5	Stoic	1	
HeistContractObjectiveSpeed1_	Impeding	1	
HeistContractObjectiveSpeed2	Impeding	1	
HeistContractObjectiveSpeed3_	Impeding	1	
HeistContractObjectiveSpeed4__	Impeding	1	
HeistContractObjectiveSpeed5	Impeding	1	
HeistContractMonsterRewardRoomDamage1	Protective	1	
HeistContractMonsterRewardRoomDamage2_	Protective	1	
HeistContractMonsterRewardRoomDamage3___	Protective	1	
HeistContractMonsterRewardRoomDamage4	Protective	1	
HeistContractMonsterRewardRoomDamage5	Protective	1	
HeistContractMonsterRewardRoomDamageReduction1	Stubborn	1	
HeistContractMonsterRewardRoomDamageReduction2	Stubborn	1	
HeistContractMonsterRewardRoomDamageReduction3__	Stubborn	1	
HeistContractMonsterRewardRoomDamageReduction4	Stubborn	1	
HeistContractMonsterRewardRoomDamageReduction5__	Stubborn	1	
HeistContractSideAreaIncreasedMonsters1_	Deployed	1	
HeistContractSideAreaIncreasedMonsters2__	Deployed	1	
HeistContractSideAreaIncreasedMonsters3_	Deployed	1	
HeistContractSideAreaIncreasedMonsters4	Deployed	1	
HeistContractSideAreaIncreasedMonsters5	Deployed	1	
HeistContractReinforcementsFast1	Supplemented	1	
HeistContractReinforcementsFast2	Supplemented	1	
HeistContractReinforcementsFast3	Supplemented	1	
HeistContractReinforcementsFast4	Supplemented	1	
HeistContractReinforcementsFast5	Supplemented	1	
HeistContractPatrolsMagic1	Trained	1	
HeistContractPatrolsMagic2	Trained	1	
HeistContractPatrolsMagic3	Trained	1	
HeistContractGuardsRare1___	Professional	1	
HeistContractLockdownInstant1	Instantaneous	1	
HeistContractBloodlinesModOnMagics_	of Bloodlines	2	
HeistContractPoisoning	of Venom	2	
HeistContractPlayerElementalEquilibrium	of Balance	2	
HeistContractPlayersPointBlank	of Skirmishing	2	
HeistContractMonstersFrenzyChargeOnHit1	of Frenzy	2	
HeistContractMonstersFrenzyChargeOnHit2_	of Frenzy	2	
HeistContractMonstersEnduranceChargeOnHit1__	of Endurance	2	
HeistContractMonstersEnduranceChargeOnHit2	of Endurance	2	
HeistContractMonstersPowerChargeOnHit1	of Power	2	
HeistContractMonstersPowerChargeOnHit2___	of Power	2	
HeistContractMonsterAreaOfEffect1_	of Giants	2	
HeistContractMonsterAreaOfEffect2	of Giants	2	
HeistContractMonsterAreaOfEffect3	of Giants	2	
HeistContractMonsterAreaOfEffect4	of Giants	2	
HeistContractMonsterAreaOfEffect5_	of Giants	2	
HeistContractMonsterCriticalStrikesAndDamage1_	of Deadliness	2	
HeistContractMonsterCriticalStrikesAndDamage2__	of Deadliness	2	
HeistContractMonsterCriticalStrikesAndDamage3	of Deadliness	2	
HeistContractMonsterCriticalStrikesAndDamage4	of Deadliness	2	
HeistContractMonsterCriticalStrikesAndDamage5	of Deadliness	2	
HeistContractPlayerReducedRegen1	of Smothering	2	
HeistContractPlayerReducedRegen2	of Smothering	2	
HeistContractPlayerReducedRegen3	of Smothering	2	
HeistContractBurningGround1	of Flames	2	
HeistContractBurningGround2	of Flames	2	
HeistContractBurningGround3___	of Flames	2	
HeistContractBurningGround4	of Flames	2	
HeistContractChilledGround1	of Ice	2	
HeistContractChilledGround2_	of Ice	2	
HeistContractChilledGround3	of Ice	2	
HeistContractChilledGround4	of Ice	2	
HeistContractShockedGround1	of Lightning	2	
HeistContractShockedGround2_	of Lightning	2	
HeistContractShockedGround3	of Lightning	2	
HeistContractShockedGround4_	of Lightning	2	
HeistContractDesecratedGround1_	of Desecration	2	
HeistContractDesecratedGround2	of Desecration	2	
HeistContractDesecratedGround3	of Desecration	2	
HeistContractDesecratedGround4	of Desecration	2	
HeistContractConsecratedGround1_	of Consecration	2	
HeistContractConsecratedGround2	of Consecration	2	
HeistContractConsecratedGround3___	of Consecration	2	
HeistContractConsecratedGround4	of Consecration	2	
HeistContractPlayerCurseElementalWeakness1_	of Elemental Weakness	2	
HeistContractPlayerCurseElementalWeakness2_	of Elemental Weakness	2	
HeistContractPlayerCurseVulnerability1	of Vulnerability	2	
HeistContractPlayerCurseVulnerability2	of Vulnerability	2	
HeistContractPlayerCurseEnfeeblement1	of Enfeeblement	2	
HeistContractPlayerCurseEnfeeblement2	of Enfeeblement	2	
HeistContractPlayerCurseTemporalChains1	of Temporal Chains	2	
HeistContractPlayerCurseTemporalChains2	of Temporal Chains	2	
HeistContractPlayerNoLifeESRegen_	of Stasis	2	
HeistContractPlayerMaxResists1__	of Exposure	2	
HeistContractPlayerMaxResists2_	of Exposure	2	
HeistContractMonsterLifeLeechImmunity	of Congealment	2	
HeistContractMonsterStatusAilmentImmunity1	of Insulation	2	
HeistContractMonsterStatusAilmentImmunity2_	of Insulation	2	
HeistContractMonsterStatusAilmentImmunity3	of Insulation	2	
HeistContractMonstersBaseSelfCriticalMultiplier1	of Toughness	2	
HeistContractMonstersBaseSelfCriticalMultiplier2_	of Toughness	2	
HeistContractMonstersBaseSelfCriticalMultiplier3	of Toughness	2	
HeistContractMonstersBaseSelfCriticalMultiplier4_	of Toughness	2	
HeistContractMonstersBaseSelfCriticalMultiplier5	of Toughness	2	
HeistContractPlayersGainReducedFlaskCharges1	of Drought	2	
HeistContractPlayersGainReducedFlaskCharges2	of Drought	2	
HeistContractPlayersGainReducedFlaskCharges3_	of Drought	2	
HeistContractPlayersGainReducedFlaskCharges4	of Drought	2	
HeistContractPlayersGainReducedFlaskCharges5	of Drought	2	
HeistContractPlayersBlockAndArmour1	of Rust	2	
HeistContractPlayersBlockAndArmour2	of Rust	2	
HeistContractPlayersBlockAndArmour3	of Rust	2	
HeistContractPlayersBlockAndArmour4	of Rust	2	
HeistContractMonsterAccuracyPlayersUnlockyDodge1	of Miring	2	
HeistContractMonsterAccuracyPlayersUnlockyDodge2	of Miring	2	
HeistContractMonsterAccuracyPlayersUnlockyDodge3	of Miring	2	
HeistContractMonsterAccuracyPlayersUnlockyDodge4	of Miring	2	
HeistContractPlayersAoERadius1	of Impotence	2	
HeistContractPlayersAoERadius2___	of Impotence	2	
HeistContractPlayersAoERadius3	of Impotence	2	
HeistContractPlayersAoERadius4	of Impotence	2	
HeistContractMonstersBlindOnHit	of Blinding	2	
HeistContractMonstersMaimOnHit	of Carnage	2	
HeistContractMonstersHinderOnHit_	of Impedance	2	
HeistContractMonstersStealChargesOnHit	of Enervation	2	
HeistContractPlayersCooldownRecovery1__	of Fatigue	2	
HeistContractPlayersCooldownRecovery2	of Fatigue	2	
HeistContractPlayersCooldownRecovery3_	of Fatigue	2	
HeistContractPlayersCooldownRecovery4	of Fatigue	2	
HeistContractPlayersBuffsExpireFaster1__	of Transience	2	
HeistContractPlayersBuffsExpireFaster2_	of Transience	2	
HeistContractPlayersBuffsExpireFaster3	of Transience	2	
HeistContractPlayersBuffsExpireFaster4	of Transience	2	
HeistContractPlayersAuraEffect1_	of Doubt	2	
HeistContractPlayersAuraEffect2	of Doubt	2	
HeistContractPlayersAuraEffect3	of Doubt	2	
HeistContractPlayersAuraEffect4	of Doubt	2	
HeistContractPlayersAccuracyRating1_	of Imprecision	2	
HeistContractPlayersAccuracyRating2	of Imprecision	2	
HeistContractPlayersAccuracyRating3	of Imprecision	2	
HeistContractPlayersAccuracyRating4_	of Imprecision	2	
HeistContractTotalCost1_	of Expense	2	
HeistContractTotalCost2	of Expense	2	
HeistContractTotalCost3_	of Expense	2	
HeistContractTotalCost4	of Expense	2	
HeistContractTotalCost5_	of Expense	2	
HeistContractChestAlertLevel1	of Bait	2	
HeistContractChestAlertLevel2__	of Bait	2	
HeistContractChestAlertLevel3	of Bait	2	
HeistContractChestAlertLevel4__	of Bait	2	
HeistContractChestAlertLevel5	of Bait	2	
HeistContractMonsterAlertLevel1_	of Communication	2	
HeistContractMonsterAlertLevel2_	of Communication	2	
HeistContractMonsterAlertLevel3__	of Communication	2	
HeistContractMonsterAlertLevel4	of Communication	2	
HeistContractMonsterAlertLevel5	of Communication	2	
HeistContractNoGangCut1	of Selfishness	2	
HeistContractNoTravelCost1__	of Proximity	2	
HeistContractGainAlertLevelPassive1	of Paranoia	2	
HeistContractGuardsLoseAlertLevel1	of Silencing	2	
HeistContractPlayerMaxResistsAlertLevel1_	of Unravelling	2	
HeistContractPlayerMaxResistsAlertLevel2_	of Unravelling	2	
HeistContractPlayerFireResistAlertLevel1	of Over-Heating	2	
HeistContractPlayerFireResistAlertLevel2	of Over-Heating	2	
HeistContractPlayerFireResistAlertLevel3_	of Over-Heating	2	
HeistContractPlayerColdResistAlertLevel1_	of Spine-Chilling	2	
HeistContractPlayerColdResistAlertLevel2_	of Spine-Chilling	2	
HeistContractPlayerColdResistAlertLevel3_	of Spine-Chilling	2	
HeistContractPlayerLightningResistAlertLevel1	of Hair-Raising	2	
HeistContractPlayerLightningResistAlertLevel2	of Hair-Raising	2	
HeistContractPlayerLightningResistAlertLevel3	of Hair-Raising	2	
HeistContractPlayerArmourAlertLevel1___	of Distress	2	
HeistContractPlayerArmourAlertLevel2_	of Distress	2	
HeistContractPlayerArmourAlertLevel3	of Distress	2	
HeistContractPlayerArmourAlertLevel4	of Distress	2	
HeistContractPlayerEvasionAlertLevel1	of Apprehension	2	
HeistContractPlayerEvasionAlertLevel2__	of Apprehension	2	
HeistContractPlayerEvasionAlertLevel3	of Apprehension	2	
HeistContractPlayerEvasionAlertLevel4	of Apprehension	2	
HeistContractPlayerEnergyShieldReducedRegenAlertLevel1_	of Wavering Will	2	
HeistContractPlayerEnergyShieldReducedRegenAlertLevel2	of Wavering Will	2	
HeistContractPlayerEnergyShieldReducedRegenAlertLevel3__	of Wavering Will	2	
HeistContractPlayerLifeReducedRegenAlertLevel1	of Anxiety	2	
HeistContractPlayerLifeReducedRegenAlertLevel2	of Anxiety	2	
HeistContractPlayerLifeReducedRegenAlertLevel3___	of Anxiety	2	
HeistContractPlayerManaReducedRegenAlertLevel1_	of Clouded Judgement	2	
HeistContractPlayerManaReducedRegenAlertLevel2	of Clouded Judgement	2	
HeistContractPlayerManaReducedRegenAlertLevel3	of Clouded Judgement	2	
HeistContractPlayersGainReducedFlaskChargesAlertLevel1_	of Dehydration	2	
HeistContractPlayersGainReducedFlaskChargesAlertLevel2	of Dehydration	2	
HeistContractPlayersGainReducedFlaskChargesAlertLevel3	of Dehydration	2	
HeistContractPlayersGainReducedFlaskChargesAlertLevel4	of Dehydration	2	
HeistContractPlayersGainReducedFlaskChargesAlertLevel5	of Dehydration	2	
HeistNPCGenericAlertLevelImplicit1		3	
HeistNPCGenericAlertLevelImplicit2_		3	
HeistNPCGenericAlertLevelImplicit3_		3	
HeistNPCGenericAlertLevelImplicit4_		3	
HeistNPCIncreasedRarityImplicit1		3	
HeistNPCIncreasedRarityImplicit2		3	
HeistNPCIncreasedRarityImplicit3__		3	
HeistNPCIncreasedRarityImplicit4_		3	
HeistNPCMeleeDamageImplicit1		3	
HeistNPCMeleeDamageImplicit2__		3	
HeistNPCMeleeDamageImplicit3_		3	
HeistNPCMeleeDamageImplicit4		3	
HeistNPCProjectileAttackDamageImplicit1		3	
HeistNPCProjectileAttackDamageImplicit2		3	
HeistNPCProjectileAttackDamageImplicit3		3	
HeistNPCProjectileAttackDamageImplicit4_		3	
HeistNPCSpellDamageImplicit1		3	
HeistNPCSpellDamageImplicit2		3	
HeistNPCSpellDamageImplicit3		3	
HeistNPCSpellDamageImplicit4		3	
HeistNPCLockpickSpeedImplicit1		3	
HeistNPCLockpickSpeedImplicit2		3	
HeistNPCLockpickSpeedImplicit3		3	
HeistNPCLockpickSpeedImplicit4		3	
HeistNPCBruteForceSpeedImplicit1		3	
HeistNPCBruteForceSpeedImplicit2		3	
HeistNPCBruteForceSpeedImplicit3		3	
HeistNPCBruteForceSpeedImplicit4__		3	
HeistNPCPerceptionSpeedImplicit1__		3	
HeistNPCPerceptionSpeedImplicit2		3	
HeistNPCPerceptionSpeedImplicit3_		3	
HeistNPCPerceptionSpeedImplicit4_		3	
HeistNPCDemolitionSpeedImplicit1		3	
HeistNPCDemolitionSpeedImplicit2		3	
HeistNPCDemolitionSpeedImplicit3_		3	
HeistNPCDemolitionSpeedImplicit4_		3	
HeistNPCCounterThaumaturgySpeedImplicit1_		3	
HeistNPCCounterThaumaturgySpeedImplicit2_		3	
HeistNPCCounterThaumaturgySpeedImplicit3		3	
HeistNPCCounterThaumaturgySpeedImplicit4		3	
HeistNPCTrapDisarmamentSpeedImplicit1		3	
HeistNPCTrapDisarmamentSpeedImplicit2		3	
HeistNPCTrapDisarmamentSpeedImplicit3__		3	
HeistNPCTrapDisarmamentSpeedImplicit4		3	
HeistNPCAgilitySpeedImplicit1		3	
HeistNPCAgilitySpeedImplicit2		3	
HeistNPCAgilitySpeedImplicit3__		3	
HeistNPCAgilitySpeedImplicit4		3	
HeistNPCDeceptionSpeedImplicit1		3	
HeistNPCDeceptionSpeedImplicit2		3	
HeistNPCDeceptionSpeedImplicit3		3	
HeistNPCDeceptionSpeedImplicit4_		3	
HeistNPCEngineeringSpeedImplicit1		3	
HeistNPCEngineeringSpeedImplicit2_____		3	
HeistNPCEngineeringSpeedImplicit3__		3	
HeistNPCEngineeringSpeedImplicit4		3	
HeistNPCAllDamage1	Harmful	1	
HeistNPCAllDamage2	Hazardous	1	
HeistNPCAllDamage3	Dangerous	1	
HeistNPCAllDamage4	Destructive	1	
HeistNPCLockdownTimer1	Slowing	1	
HeistNPCLockdownTimer2	Stalling	1	
HeistNPCLockdownTimer3_	Delaying	1	
HeistNPCLockdownTimer4_	Interrupting	1	
HeistNPCObjectiveSpeed1___	Practiced	1	
HeistNPCObjectiveSpeed2	Skillful	1	
HeistNPCObjectiveSpeed3	Professional	1	
HeistNPCObjectiveSpeed4__	Masterful	1	
HeistNPCExperienceGain1_	Footpad's	1	
HeistNPCExperienceGain2	Crook's	1	
HeistNPCExperienceGain3_	Criminal's	1	
HeistNPCExperienceGain4_	Mastermind's	1	
HeistNPCLevel1_	Capable	1	
HeistNPCLevel2	Experienced	1	
HeistNPCLevel3	Accomplished	1	
HeistNPCLevel4	Veteran	1	
HeistNPCDamageFullLife1_	Initiator's	1	
HeistNPCDamageFullLife2	Instigator's	1	
HeistNPCDamageFullLife3	Ambusher's	1	
HeistNPCDamageFullLife4	Assassin's	1	
HeistNPCDamageNotEscaping1_	Invader's	1	
HeistNPCDamageNotEscaping2	Attacker's	1	
HeistNPCDamageNotEscaping3	Raider's	1	
HeistNPCDamageNotEscaping4_	Marauder's	1	
HeistNPCMovementVelocityNotEscaping1_	Tresspassing	1	
HeistNPCMovementVelocityNotEscaping2	Intruding	1	
HeistNPCMovementVelocityNotEscaping3	Invading	1	
HeistNPCMovementVelocityNotEscaping4	Storming	1	
HeistNPCGlobalAddedPhysicalDamage1	Glinting	1	
HeistNPCGlobalAddedPhysicalDamage2	Burnished	1	
HeistNPCGlobalAddedPhysicalDamage3	Polished	1	
HeistNPCGlobalAddedPhysicalDamage4_	Honed	1	
HeistNPCGlobalAddedFireDamage1	Heated	1	
HeistNPCGlobalAddedFireDamage2	Smouldering	1	
HeistNPCGlobalAddedFireDamage3___	Smoking	1	
HeistNPCGlobalAddedFireDamage4	Burning	1	
HeistNPCGlobalAddedColdDamage1_	Frosted	1	
HeistNPCGlobalAddedColdDamage2___	Chilled	1	
HeistNPCGlobalAddedColdDamage3	Icy	1	
HeistNPCGlobalAddedColdDamage4	Frigid	1	
HeistNPCGlobalAddedLightningDamage1	Humming	1	
HeistNPCGlobalAddedLightningDamage2	Buzzing	1	
HeistNPCGlobalAddedLightningDamage3	Snapping	1	
HeistNPCGlobalAddedLightningDamage4_	Crackling	1	
HeistNPCMeleeDamage1_	Robber's	1	
HeistNPCMeleeDamage2_	Ruffian's	1	
HeistNPCMeleeDamage3	Thug's	1	
HeistNPCMeleeDamage4	Enforcer's	1	
HeistNPCProjectileAttackDamage1	Scout's	1	
HeistNPCProjectileAttackDamage2_	Poacher's	1	
HeistNPCProjectileAttackDamage3	Ranger's	1	
HeistNPCProjectileAttackDamage4	Sniper's	1	
HeistNPCSpellDamage1	Illusionist's	1	
HeistNPCSpellDamage2	Conjuror's	1	
HeistNPCSpellDamage3	Witch's	1	
HeistNPCSpellDamage4_	Archmage's	1	
HeistNPCIncreasedRarity1	Shrewd	1	
HeistNPCIncreasedRarity2_	Tasteful	1	
HeistNPCIncreasedRarity3	Cultured	1	
HeistNPCIncreasedRarity4	Sophisticated	1	
HeistNPCIncreasedQuantity1	Pickpocket's	1	
HeistNPCIncreasedQuantity2	Thief's	1	
HeistNPCIncreasedQuantity3__	Looter's	1	
HeistNPCIncreasedQuantity4___	Ransacker's	1	
HeistNPCIncreasedCoins1_	Rookie's	1	
HeistNPCIncreasedCoins2	Professional's	1	
HeistNPCIncreasedCoins3	Veteran's	1	
HeistNPCIncreasedCoins4	Boss'	1	
HeistNPCHitResistance1	Devious	1	
HeistNPCHitResistance2	Wiley	1	
HeistNPCHitResistance3	Elusive	1	
HeistNPCHitResistance4	Untouchable	1	
HeistNPCAllJobLevel1	Skillful	1	
HeistLockpickLevel1_	Lockpick's	1	
HeistBruteForceLevel1	Herculean	1	
HeistPerceptionLevel1	Revealing	1	
HeistDemolitionLevel1	Explosive	1	
HeistCounterThaumaturgyLevel1	Mental	1	
HeistTrapDisarmamentLevel1	Dismantling	1	
HeistAgilityLevel1	Lithe	1	
HeistDeceptionLevel1	Spy's	1	
HeistEngineeringLevel1	Ingenious	1	
HeistLockpickExperienceGain1	Simple	1	
HeistLockpickExperienceGain2____	Complicated	1	
HeistLockpickExperienceGain3	Complex	1	
HeistLockpickExperienceGain4__	Specialised	1	
HeistBruteForceExperienceGain1_	Simple	1	
HeistBruteForceExperienceGain2__	Complicated	1	
HeistBruteForceExperienceGain3	Complex	1	
HeistBruteForceExperienceGain4	Specialised	1	
HeistPerceptionExperienceGain1_	Simple	1	
HeistPerceptionExperienceGain2	Complicated	1	
HeistPerceptionExperienceGain3	Complex	1	
HeistPerceptionExperienceGain4	Specialised	1	
HeistDemolitionExperienceGain1	Simple	1	
HeistDemolitionExperienceGain2	Complicated	1	
HeistDemolitionExperienceGain3	Complex	1	
HeistDemolitionExperienceGain4_	Specialised	1	
HeistCounterThaumaturgyExperienceGain1_	Simple	1	
HeistCounterThaumaturgyExperienceGain2	Complicated	1	
HeistCounterThaumaturgyExperienceGain3	Complex	1	
HeistCounterThaumaturgyExperienceGain4_	Specialised	1	
HeistTrapDisarmamentExperienceGain1	Simple	1	
HeistTrapDisarmamentExperienceGain2_	Complicated	1	
HeistTrapDisarmamentExperienceGain3	Complex	1	
HeistTrapDisarmamentExperienceGain4_	Specialised	1	
HeistAgilityExperienceGain1_	Simple	1	
HeistAgilityExperienceGain2_	Complicated	1	
HeistAgilityExperienceGain3_	Complex	1	
HeistAgilityExperienceGain4_	Specialised	1	
HeistDeceptionExperienceGain1	Simple	1	
HeistDeceptionExperienceGain2	Complicated	1	
HeistDeceptionExperienceGain3__	Complex	1	
HeistDeceptionExperienceGain4___	Specialised	1	
