# stat_desc_map.tsv - generated by build_stat_desc_map.py
# Format: stat_id TAB template TAB arg_index TAB group_ids
# template placeholders: {0} {1} = stat values; wiki links stripped
# arg_index: which {N} this stat fills (0=first, 1=second, ...)
# group_ids: comma-separated group (multi-stat entries share a template)
%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100	Consuming Glory grants you {0}% increased Attack damage per Glory consumed for 6 seconds, up to 60%	0	%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100
%_chance_for_crossbow_reload_to_be_instant	{0}% chance when you Reload a Crossbow to be immediate	0	%_chance_for_crossbow_reload_to_be_instant
%_chance_to_blind_on_critical_strike	{0}% chance to Blind Enemies on Critical Hit	0	%_chance_to_blind_on_critical_strike
%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth	Critical Hits have {0}% chance to Blind Enemies while you have Cat's Stealth	0	%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth
%_chance_to_cause_bleeding_enemies_to_flee_on_hit	{0}% Chance to cause Bleeding Enemies to Flee on hit	0	%_chance_to_cause_bleeding_enemies_to_flee_on_hit
%_chance_to_create_smoke_cloud_on_mine_or_trap_creation	{0}% chance to create a Smoke Cloud when you lay a Mine or throw a Trap	0	%_chance_to_create_smoke_cloud_on_mine_or_trap_creation
%_chance_to_deal_150%_area_damage_+%_final	Hits have {0}% chance to deal 50% more Area Damage	0	%_chance_to_deal_150%_area_damage_+%_final
%_chance_to_duplicate_dropped_sentinels	{}% chance for found Sentinels to be Duplicated	0	%_chance_to_duplicate_dropped_sentinels
%_chance_to_gain_endurance_charge_each_second_while_channelling	{0}% chance to gain an Endurance Charge each second while Channelling	0	%_chance_to_gain_endurance_charge_each_second_while_channelling
%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Frenzy Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy	Supported Skills have {0}% chance to gain a Frenzy Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life	{0}% chance to gain a Power Charge on Hit against Enemies that are on Full Life	0	%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life
%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Power Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_power_charge_on_placing_a_totem	{0}% chance to gain a Power Charge when you Summon a Totem	0	%_chance_to_gain_power_charge_on_placing_a_totem
%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy	Supported Skills have {0}% chance to gain a Power Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance, Frenzy or Power Charge when any\nof your Traps are Triggered by an Enemy	0	%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy
%_maximum_life_as_focus	Enemies have Maximum Concentration equal to {0}% of their Maximum Life	0	%_maximum_life_as_focus
%_maximum_life_inflicted_as_aoe_fire_damage_when_hit	Deal {0}% of your maximum Life as Fire Damage to nearby Enemies when Hit	0	base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit
%_number_of_raging_spirits_allowed	{0}% increased Maximum number of Summoned Raging Spirits	0	%_number_of_raging_spirits_allowed
%_of_life_regeneration_applies_to_totems	{}% of your Life Regeneration applies to your Totems aswell	0	%_of_life_regeneration_applies_to_totems
%_physical_damage_bypasses_energy_shield	Physical Damage taken bypasses Energy Shield	0	%_physical_damage_bypasses_energy_shield
snapping_adder_%_chance_to_retain_projectile_on_release	Venom Gyre has a {0}% chance to keep each caught Projectile fired with Whirling Blades	0	snapping_adder_%_chance_to_retain_projectile_on_release
snapping_adder_chance_to_release_projectile_when_hit_%	{}% chance to Fire a caught Projectile when Hit	0	snapping_adder_chance_to_release_projectile_when_hit_%
snapping_adder_damage_+%	Venom Gyre deals {0}% increased Damage	0	snapping_adder_damage_+%
snapping_adder_withered_on_hit_for_2_seconds_%_chance	Venom Gyre has a {0}% chance to inflict Withered for 2 seconds on Hit	0	snapping_adder_withered_on_hit_for_2_seconds_%_chance
snipe_attack_speed_+%	{0}% increased Attack Speed with Snipe	0	snipe_attack_speed_+%
snipe_damage_+%_final_if_created_from_unique	{0}% more damage with Hits for explosions originating from a Unique enemy	0	snipe_damage_+%_final_if_created_from_unique
snipe_triggered_skill_damage_+%_final	Supported Skills deal {0}% more Damage	0	snipe_triggered_skill_damage_+%_final
solar_orb_base_pulse_frequency_ms	Pulses every {0} seconds	0	solar_orb_base_pulse_frequency_ms
solaris_spear_number_of_pulses	Ground spear pulses every {0} second, up to {1} times	1	solaris_spear_pulse_delay_ms,solaris_spear_number_of_pulses
solaris_spear_pulse_delay_ms	Ground spear pulses every {0} second, up to {1} times	0	solaris_spear_pulse_delay_ms,solaris_spear_number_of_pulses
sorcery_ward_+%_strength	{0}% increased effect of Sorcery Ward	0	sorcery_ward_+%_strength
sorcery_ward_applies_to_physical_chaos	Sorcery Ward's Barrier can also take Physical and Chaos Damage from Hits	0	sorcery_ward_applies_to_physical_chaos
soul_eater_maximum_stacks	Maximum {0} Eaten Soul	0	soul_eater_maximum_stacks
soul_eater_on_rare_kill_ms	Gain Soul Eater for {0} seconds on Rare Monster Kill	0	soul_eater_on_rare_kill_ms
soul_link_duration_+%	{0}% increased Soul Link Duration	0	soul_link_duration_+%
soulfeast_number_of_secondary_projectiles	Forbidden Rite fires extra Projectiles at up to {0:+d} surrounding Enemies	0	soulfeast_number_of_secondary_projectiles
soulfeast_take_%_maximum_energy_shield_as_chaos_damage	Take {0}% of maximum Life and {1}% of maximum Energy Shield as Chaos Damage	1	soulfeast_take_%_maximum_life_as_chaos_damage,soulfeast_take_%_maximum_energy_shield_as_chaos_damage
soulfeast_take_%_maximum_life_as_chaos_damage	Take {0}% of maximum Life and {1}% of maximum Energy Shield as Chaos Damage	0	soulfeast_take_%_maximum_life_as_chaos_damage,soulfeast_take_%_maximum_energy_shield_as_chaos_damage
soulrend_applies_hinder_movement_speed_+%	Soulrend also Hinders Enemies, with {0}% increased Movement Speed	0	soulrend_applies_hinder_movement_speed_+%
soulrend_damage_+%	Soulrend deals {0}% increased Damage	0	soulrend_damage_+%
soulrend_number_of_additional_projectiles	Soulrend fires an additional Projectile	0	soulrend_number_of_additional_projectiles
spark_damage_+%	{0}% increased Spark Damage	0	spark_damage_+%
spark_num_of_additional_projectiles	Spark fires an additional Projectile	0	spark_num_of_additional_projectiles
spark_number_of_additional_projectiles	Spark fires an additional Projectile	0	spark_number_of_additional_projectiles
spark_projectile_speed_+%	{0}% increased Spark Projectile Speed	0	spark_projectile_speed_+%
spark_projectiles_nova	Spark fires Projectiles in a circle	0	spark_projectiles_nova
spark_skill_effect_duration_+%	{0}% increased Spark Duration	0	spark_skill_effect_duration_+%
spark_totems_from_this_skill_grant_totemified_lightning_tendrils_larger_pulse_interval_-X_to_parent	Lightning Tendrils releases {0} fewer Pulse between Stronger Pulses when Cast by a Totem while you also have a Spark Spell Totem	0	spark_totems_from_this_skill_grant_totemified_lightning_tendrils_larger_pulse_interval_-X_to_parent
spawn_defender_with_totem	Trigger Ancestral Spirits when you Summon a Totem	0	spawn_defender_with_totem
spear_accuracy_rating	{0:+d} to Accuracy Rating with Spears	0	spear_accuracy_rating
spear_accuracy_rating_+%	{0}% increased Accuracy Rating with Spears	0	spear_accuracy_rating_+%
spear_attack_speed_+%	{0}% increased Attack Speed with Spears	0	spear_attack_speed_+%
spear_critical_strike_chance_+%	{0}% increased Critical Hit Chance with Spears	0	spear_critical_strike_chance_+%
spear_critical_strike_multiplier_+	{0}% increased Critical Damage Bonus with Spears	0	spear_critical_strike_multiplier_+
spear_damage_+%	{0}% increased Damage with Spears	0	spear_damage_+%
spear_skills_inflict_bloodstone_lance_on_hit	Spear Skills inflict a Bloodstone Lance on Hit, up to a maximum of 30 on each target	0	spear_skills_inflict_bloodstone_lance_on_hit
spear_throws_consume_frenzy_charge_to_fire_additional_projectiles	Spear Projectile Attacks Consume a Frenzy Charge to fire an additional Projectile	0	spear_throws_consume_frenzy_charge_to_fire_additional_projectiles
spear_wall_cm_per_spear	Creates 1 Spear per {0} metre of Radius	0	spear_wall_cm_per_spear
spectral_helix_damage_+%	{0}% increased Spectral Helix Damage	0	spectral_helix_damage_+%
spectral_helix_projectile_speed_+%	{0}% increased Spectral Helix Projectile Speed	0	spectral_helix_projectile_speed_+%
spectral_helix_rotations_%	Spectral Helix Projectile spirals through {0:+d} rotations	0	spectral_helix_rotations_%
spectral_shield_throw_additional_chains	Spectral Shield Throw's Shield Projectile Chains an additional time	0	spectral_shield_throw_additional_chains
spectral_shield_throw_damage_+%	{0}% increased Spectral Shield Throw Damage	0	spectral_shield_throw_damage_+%
spectral_shield_throw_num_of_additional_projectiles	Spectral Shield Throw fires an additional Shard Projectile	0	spectral_shield_throw_num_of_additional_projectiles
spectral_shield_throw_projectile_speed_+%	{0}% increased Spectral Shield Throw Projectile Speed	0	spectral_shield_throw_projectile_speed_+%
spectral_shield_throw_secondary_projectiles_pierce	Shard Projectiles Pierce all Targets	0	spectral_shield_throw_secondary_projectiles_pierce
spectral_shield_throw_shard_projectiles_+%_final	Spectral Shield Throw fires {0}% less Shard Projectiles	0	spectral_shield_throw_shard_projectiles_+%_final
spectral_spiral_weapon_base_number_of_bounces	Bounces up to {0} time\nModifiers to number of Projectiles instead apply to the number of Bounces	0	spectral_spiral_weapon_base_number_of_bounces
spectral_throw_an_spectral_helix_active_skill_projectile_speed_+%_variation_final	Each Projectile from Spectral Helix or Spectral Throw has\nbetween {0}% more and {0}% less Projectile Speed at random	0	spectral_throw_an_spectral_helix_active_skill_projectile_speed_+%_variation_final
spectral_throw_damage_+%	{0}% increased Spectral Throw Damage	0	spectral_throw_damage_+%
spectral_throw_damage_for_each_enemy_hit_with_spectral_weapon_+%	Spectral Throw deals {0}% increased Damage per Enemy Hit	0	spectral_throw_damage_for_each_enemy_hit_with_spectral_weapon_+%
spectral_throw_gain_vaal_soul_for_vaal_spectral_throw_on_hit_%	Spectral Throw has {0}% chance on Hit to give a Vaal soul to Vaal Spectral Throw	0	spectral_throw_gain_vaal_soul_for_vaal_spectral_throw_on_hit_%
spectral_throw_projectile_deceleration_+%	{0}% increased Spectral Throw Projectile Deceleration	0	spectral_throw_projectile_deceleration_+%
spectral_throw_projectile_speed_+%	{0}% increased Spectral Throw Projectile Speed	0	spectral_throw_projectile_speed_+%
spectre_attack_and_cast_speed_+%	Spectres have {0}% increased Attack and Cast Speed	0	spectre_attack_and_cast_speed_+%
spectre_damage_+%	Spectres have {0}% increased Damage	0	spectre_damage_+%
spectre_elemental_resistances_%	{0:+d}% to Raised Spectre Elemental Resistances	0	spectre_elemental_resistances_%
spectre_maximum_life_+	{0:+d} to Spectre maximum Life	0	spectre_maximum_life_+
spectre_maximum_life_+%	Spectres have {0}% increased maximum Life	0	base_spectre_maximum_life_+%
spectre_zombie_skeleton_critical_strike_multiplier_+	Raised Spectres, Raised Zombies, and Summoned Skeletons have +{0}% to Critical Damage Bonus	0	spectre_zombie_skeleton_critical_strike_multiplier_+
spectres_and_zombies_gain_adrenaline_for_X_seconds_when_raised	Raised Zombies and Spectres gain Adrenaline for {0} seconds when Raised	0	spectres_and_zombies_gain_adrenaline_for_X_seconds_when_raised
spectres_critical_strike_chance_+%	Spectres have {0}% increased Critical Hit Chance	0	spectres_critical_strike_chance_+%
spectres_gain_soul_eater_for_20_seconds_on_kill_%_chance	{0}% chance for Spectres to gain Soul Eater on Kill for 20 seconds	0	spectres_gain_soul_eater_for_20_seconds_on_kill_%_chance
spectres_have_base_duration_ms	Spectres have a Base Duration of {0} seconds\nSpectres do not travel between Areas	0	spectres_have_base_duration_ms
spell_additional_critical_strike_chance_permyriad	{0:+d}% to Spell Critical Hit Chance	0	spell_additional_critical_strike_chance_permyriad
spell_ailment_magnitude_+%_per_100_max_life_with_non_channelling_skills	Non-Channelling Spells have {0}% increased Magnitude of Ailments per 100 maximum Life	0	spell_ailment_magnitude_+%_per_100_max_life_with_non_channelling_skills
spell_and_attack_maximum_added_chaos_damage_during_flask_effect	Adds {0} to {1} Chaos Damage to Spells and Attacks during any Flask Effect	1	spell_and_attack_minimum_added_chaos_damage_during_flask_effect,spell_and_attack_maximum_added_chaos_damage_during_flask_effect
spell_and_attack_maximum_added_cold_damage	Adds {0} to {1} Cold Damage to Spells and Attacks	1	spell_and_attack_minimum_added_cold_damage,spell_and_attack_maximum_added_cold_damage
spell_and_attack_maximum_added_fire_damage	Adds {0} to {1} Fire Damage to Spells and Attacks	1	spell_and_attack_minimum_added_fire_damage,spell_and_attack_maximum_added_fire_damage
spell_and_attack_maximum_added_lightning_damage	Adds {0} to {1} Lightning Damage to Spells and Attacks	1	spell_and_attack_minimum_added_lightning_damage,spell_and_attack_maximum_added_lightning_damage
spell_and_attack_minimum_added_chaos_damage_during_flask_effect	Adds {0} to {1} Chaos Damage to Spells and Attacks during any Flask Effect	0	spell_and_attack_minimum_added_chaos_damage_during_flask_effect,spell_and_attack_maximum_added_chaos_damage_during_flask_effect
spell_and_attack_minimum_added_cold_damage	Adds {0} to {1} Cold Damage to Spells and Attacks	0	spell_and_attack_minimum_added_cold_damage,spell_and_attack_maximum_added_cold_damage
spell_and_attack_minimum_added_fire_damage	Adds {0} to {1} Fire Damage to Spells and Attacks	0	spell_and_attack_minimum_added_fire_damage,spell_and_attack_maximum_added_fire_damage
spell_and_attack_minimum_added_lightning_damage	Adds {0} to {1} Lightning Damage to Spells and Attacks	0	spell_and_attack_minimum_added_lightning_damage,spell_and_attack_maximum_added_lightning_damage
spell_area_damage_+%	{0}% increased Spell Area Damage	0	spell_area_damage_+%
spell_area_of_effect_+%	Spell Skills have {0}% increased Area of Effect	0	spell_area_of_effect_+%
spell_bow_damage_+%	{0}% increased Spell Damage while wielding a Bow	0	spell_bow_damage_+%
spell_cast_time_added_to_cooldown_if_triggered	This Spell's Cast Time is added to its Cooldown if Triggered	0	spell_cast_time_added_to_cooldown_if_triggered
spell_chance_to_deal_double_damage_%	Spells have a {0}% chance to deal Double Damage	0	spell_chance_to_deal_double_damage_%
spell_chance_to_shock_frozen_enemies_%	Your spells have {0}% chance to Shock against Frozen Enemies	0	spell_chance_to_shock_frozen_enemies_%
spell_cold_damage_+%	{0}% increased Spell Cold Damage	0	spell_cold_damage_+%
spell_cooldown_speed_+%	Supported Spells have {0}% increased Cooldown Recovery Rate	0	base_spell_cooldown_speed_+%
spell_critical_chance_equal_to_the_critical_strike_chance_of_main_weapon	Base Spell Critical Hit Chance of Spells is equal to that of Main Hand Weapon	0	base_spell_critical_chance_equal_to_the_critical_strike_chance_of_main_weapon
spell_critical_strike_chance	{0}% Critical Hit Chance	0	base_spell_critical_strike_chance
spell_critical_strike_chance_+%	Supported Skills have {0}% increased Spell Critical Hit Chance	0	spell_critical_strike_chance_+%
spell_critical_strike_chance_+%_if_removed_maximum_number_of_seals	{0}% increased Critical Hit Chance with Spells which remove the maximum number of Seals	0	spell_critical_strike_chance_+%_if_removed_maximum_number_of_seals
spell_critical_strike_chance_+%_per_100_max_life	{0}% increased Spell Critical Hit Chance per 100 Player Maximum Life	0	spell_critical_strike_chance_+%_per_100_max_life
spell_critical_strike_chance_+%_per_100_max_life_with_non_channelling_skills	Non-Channelling Spells have {0}% increased Critical Hit Chance per 100 maximum Life	0	spell_critical_strike_chance_+%_per_100_max_life_with_non_channelling_skills
spell_critical_strike_chance_+%_per_100_max_mana_with_non_channelling_skills	Non-Channelling Spells have {0}% increased Critical Hit Chance per 100 maximum Mana	0	spell_critical_strike_chance_+%_per_100_max_mana_with_non_channelling_skills
spell_critical_strike_chance_+%_per_raised_spectre	{0}% increased Spell Critical Hit Chance per Raised Spectre	0	spell_critical_strike_chance_+%_per_raised_spectre
spell_critical_strike_chance_+%_while_dual_wielding	{0}% increased Critical Hit Chance for Spells while Dual Wielding	0	spell_critical_strike_chance_+%_while_dual_wielding
spell_critical_strike_chance_+%_while_holding_shield	{0}% increased Critical Hit Chance for Spells while holding a Shield	0	spell_critical_strike_chance_+%_while_holding_shield
spell_critical_strike_chance_+%_while_wielding_staff	{0}% increased Critical Hit Chance for Spells while wielding a Staff	0	spell_critical_strike_chance_+%_while_wielding_staff
spell_critical_strike_chance_override_permyriad	Base Critical Hit Chance for Spells is {0}%	0	base_spell_critical_strike_chance_override_permyriad
spell_critical_strike_multiplier_+	{0}% increased Critical Spell Damage Bonus	0	base_spell_critical_strike_multiplier_+
spell_critical_strike_multiplier_+_while_dual_wielding	{0:+d}% to Critical Damage Bonus for Spells while Dual Wielding	0	spell_critical_strike_multiplier_+_while_dual_wielding
spell_critical_strike_multiplier_+_while_holding_shield	{0:+d}% to Critical Damage Bonus for Spells while holding a Shield	0	spell_critical_strike_multiplier_+_while_holding_shield
spell_critical_strike_multiplier_+_while_wielding_staff	{0:+d}% to Critical Damage Bonus for Spells while wielding a Staff	0	spell_critical_strike_multiplier_+_while_wielding_staff
spell_damage_+%	{0}% increased Spell Damage	0	spell_damage_+%
spell_damage_+%_during_flask_effect	{0}% increased Spell Damage during any Flask Effect	0	spell_damage_+%_during_flask_effect
spell_damage_+%_final_if_you_have_been_stunned_while_casting_recently	{0}% more Spell Damage if you've been Stunned while Casting Recently	0	spell_damage_+%_final_if_you_have_been_stunned_while_casting_recently
spell_damage_+%_for_4_seconds_on_cast	{0}% increased Spell Damage if you've Cast a Spell Recently	0	spell_damage_+%_for_4_seconds_on_cast
spell_damage_+%_for_each_different_non_instant_attack_youve_used_in_the_past_8_seconds	{0}% increased Spell Damage for each different Non-Instant Attack you've used in the past 8 seconds	0	spell_damage_+%_for_each_different_non_instant_attack_youve_used_in_the_past_8_seconds
spell_damage_+%_if_have_consumed_infusion_recently	{0}% increased Spell Damage if you have consumed an Elemental Infusion Recently	0	spell_damage_+%_if_have_consumed_infusion_recently
spell_damage_+%_if_have_crit_in_past_8_seconds	{0}% increased Spell Damage if you've dealt a Critical Hit in the past 8 seconds	0	spell_damage_+%_if_have_crit_in_past_8_seconds
spell_damage_+%_if_have_crit_recently	{0}% increased Spell Damage if you've dealt a Critical Hit Recently	0	spell_damage_+%_if_have_crit_recently
spell_damage_+%_if_minion_died_recently	{0}% increased Spell Damage if one of your Minions has died Recently	0	spell_damage_+%_if_minion_died_recently
spell_damage_+%_if_other_ring_is_elder_item	{0}% increased Spell Damage if your other Ring is an Elder Item	0	spell_damage_+%_if_other_ring_is_elder_item
spell_damage_+%_if_you_have_blocked_recently	{0}% increased Spell Damage if you've Blocked Recently	0	spell_damage_+%_if_you_have_blocked_recently
spell_damage_+%_if_youve_reverted_recently	{0}% increased Spell Damage if you have Shapeshifted to Human form Recently	0	spell_damage_+%_if_youve_reverted_recently
spell_damage_+%_per_100_max_life	{0}% increased Spell Damage per 100 Maximum Life	0	spell_damage_+%_per_100_max_life
spell_damage_+%_per_100_max_life_with_non_channelling_skills	Non-Channelling Spells deal {0}% increased Damage per 100 maximum Life	0	spell_damage_+%_per_100_max_life_with_non_channelling_skills
spell_damage_+%_per_100_max_mana_with_non_channelling_skills	Non-Channelling Spells deal {0}% increased Damage per 100 maximum Mana	0	spell_damage_+%_per_100_max_mana_with_non_channelling_skills
spell_damage_+%_per_100_maximum_mana	{0}% increased Spell Damage per 100 maximum Mana	0	spell_damage_+%_per_100_maximum_mana
spell_damage_+%_per_10_int	{0}% increased Spell Damage per 10 Intelligence	0	spell_damage_+%_per_10_int
spell_damage_+%_per_10_spirit	{0}% increased Spell Damage per 10 Spirit	0	spell_damage_+%_per_10_spirit
spell_damage_+%_per_10_strength	{0}% increased Spell Damage per 10 Strength	0	spell_damage_+%_per_10_strength
spell_damage_+%_per_16_dex	{0}% increased Spell Damage per 16 Dexterity	0	spell_damage_+%_per_16_dex
spell_damage_+%_per_16_int	{0}% increased Spell Damage per 16 Intelligence	0	spell_damage_+%_per_16_int
spell_damage_+%_per_16_strength	{0}% increased Spell Damage per 16 Strength	0	spell_damage_+%_per_16_strength
spell_damage_+%_per_200_mana_spent_recently	{0}% increased Spell damage for each 200 total Mana you have Spent Recently	0	spell_damage_+%_per_200_mana_spent_recently
spell_damage_+%_per_5%_block_chance	{0}% increased Spell Damage per 5% Chance to Block Attack Damage	0	spell_damage_+%_per_5%_block_chance
spell_damage_+%_per_500_maximum_mana	{0}% increased Spell Damage per 500 Maximum Mana	0	spell_damage_+%_per_500_maximum_mana
spell_damage_+%_per_level	{0}% increased Spell Damage per Level	0	spell_damage_+%_per_level
spell_damage_+%_per_power_charge	{0}% increased Spell Damage per Power Charge	0	spell_damage_+%_per_power_charge
spell_damage_+%_per_rage	Every Rage also grants {0}% increased Spell Damage	0	spell_damage_+%_per_rage
spell_damage_+%_while_dual_wielding	{0}% increased Spell Damage while Dual Wielding	0	spell_damage_+%_while_dual_wielding
spell_damage_+%_while_es_full	{0}% increased Spell Damage while on Full Energy Shield	0	spell_damage_+%_while_es_full
spell_damage_+%_while_holding_shield	{0}% increased Spell Damage while holding a Shield	0	spell_damage_+%_while_holding_shield
spell_damage_+%_while_no_mana_reserved	{0}% increased Spell Damage while no Mana is Reserved	0	spell_damage_+%_while_no_mana_reserved
spell_damage_+%_while_not_low_mana	{0}% increased Spell Damage while not on Low Mana	0	spell_damage_+%_while_not_low_mana
spell_damage_+%_while_shocked	{0}% increased Spell Damage while Shocked	0	spell_damage_+%_while_shocked
spell_damage_+%_while_wielding_melee_weapon	{0}% increased Spell Damage while wielding a Melee Weapon	0	spell_damage_+%_while_wielding_melee_weapon
spell_damage_+%_while_you_have_arcane_surge	{0}% increased Spell Damage while you have Arcane Surge	0	spell_damage_+%_while_you_have_arcane_surge
spell_damage_+%_with_spells_that_cost_life	{0}% increased Spell Damage with Spells that cost Life	0	spell_damage_+%_with_spells_that_cost_life
spell_damage_modifiers_apply_to_attack_damage	Modifiers to Spell Damage also apply to Attack Damage	0	spell_damage_modifiers_apply_to_attack_damage
